koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_time0bk,koi_impact,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_period_err,koi_time0bk_err,koi_impact_err,koi_duration_err,koi_depth_err,koi_prad_err,koi_insol_err,koi_steff_err,koi_slogg_err,koi_srad_err,koi_period_log,koi_duration_log,koi_depth_log,koi_prad_log,koi_teq_log,koi_insol_log,koi_model_snr_log,depth_to_snr_ratio,planet_to_star_radius_ratio,koi_disposition
0.0,0.0,1.0,0.0,0.0,143.348399,1.134,1.0,6441.0,4.367,1.165,16.245,2.585182392018018e-05,0.0009503515139147198,0.23883257734237176,0.019798989873223333,209.30360723121808,22.07443090999177,52.97707617451156,304.2318195061128,0.21539034333042884,0.40454542390193965,3.4516645547387776,1.846358128207661,11.059141581571435,4.167749906638376,6.530877627725885,3.9684033388642534,6.237933923725689,124.35591205098686,54.566476766972734,2
0.993,0.0,0.0,0.0,0.0,141.99379,0.985,4.0,6297.0,4.26,1.369,13.147,0.0001739482681718907,0.005699280656363573,0.6937384233268329,0.35921024484276615,11.030865786510141,0.5889821729050888,42.50507852010157,169.24833824885843,0.14212670403551894,0.2948779408501084,3.3044935368243804,1.5120455664254508,5.285738584341177,1.324418957401803,6.626717749249025,4.347823313332383,3.1354942159291497,8.931817775826465,2.0160686515203423,1
1.0,0.0,0.0,0.0,0.0,277.504342,0.284,1.0,5650.0,4.313,1.044,12.888,0.00012436594067508997,0.0005713422791987304,0.11970797801316335,0.052184480451567206,24.890158697766473,3.6499315062066575,3.8301958174485025,263.0437226013957,0.31819805153394637,0.41907636535600523,5.086883239435062,2.474612176391246,8.934771306608202,2.3115448343655176,5.849324779946859,1.4793292270870801,6.267390283861161,14.427675319468397,8.7068882117929,1
0.0,0.0,1.0,0.0,0.0,132.232226,0.529,1.0,5780.0,4.438,1.0,17.705,2.1906168081159243e-06,0.0006307392488184004,0.04,0.010988439379638948,1343.5028842544402,0.0,0.0,224.1628872048181,0.14589036979869507,0.27444853798116686,1.618410232517342,1.4403610560742384,12.794361961859673,4.233236561088719,7.042286171939743,6.000845408913734,6.183942684111306,744.3273388213943,67.93993206006795,2
0.999,0.0,0.0,0.0,0.0,256.205347,0.12,1.0,5705.0,4.397,1.017,14.524,0.00013413815639108808,0.0008273149339882606,0.13792751719653334,0.030547012947258853,55.72001435749994,2.0541908382621124,1.7586642658563345,155.05160431288675,0.14159802258506296,0.18181859090863067,4.957526601993787,2.049562063027107,9.472012088995733,2.5249283241374862,5.8664680569332965,1.5303947050936475,5.94515879423147,34.10343913335931,11.297923994175033,0
0.86,0.0,0.0,0.0,0.0,238.820035,0.004,1.0,6259.0,4.385,1.167,11.69,0.00012030714775107919,0.0004299209229614209,0.0791012010022604,0.018667619023324852,11.030865786510141,2.1856349191939626,1.746424919657298,168.21712160181556,0.13243866504914642,0.22840534144367114,5.388303594373712,3.104855700572345,9.12147637084682,2.498973906999436,5.840641657373398,1.4562867329399256,7.127212042438352,7.351896490395454,9.571542783596588,1
0.995,0.0,0.0,0.0,0.0,131.8764,0.017,2.0,5657.0,4.401,0.911,14.55,0.0003809891337033118,0.018809040379562166,0.4233414697380827,0.5996265504461923,23.05168106668145,0.3858756276314948,55.77175808597036,239.00209204105306,0.2636380093992518,0.30751422731314404,2.8390100050250346,1.900015787997907,5.0826458300725275,0.76080582903376,6.559615237493242,4.086480387165299,2.4765384001174837,14.697246358050792,1.251370744927832,0
0.0,0.0,1.0,0.0,1.0,132.822323,0.933,1.0,5977.0,4.318,1.068,14.888,2.2980970388562793e-06,0.0013435028842544404,0.00282842712474619,0.07806458864299484,21.637467504308354,1.996121238802894,2198.4191574174383,266.1766330841233,0.26870057685088805,0.3759321747336878,0.8892328035788338,1.891846102383173,7.523211151826211,1.8976198599275322,7.478734825567875,7.749520720868364,5.0770470596155075,11.610169418643004,5.308983793086336,2
0.0,0.0,1.0,0.0,0.0,131.674244,0.633,1.0,4768.0,4.661,0.591,16.784,2.206173157302028e-07,0.00029415642097360375,0.1965120861423032,0.015132085117392115,1668.7720036002522,4.737615433949869,344.62494236488453,227.37853900489378,0.0644980619863884,0.06505382386916236,0.5777624471138231,1.094403443894055,12.738055860566856,3.7857792788538958,7.224753405767971,6.73003910113217,6.282266746896006,637.565541877218,72.87635723120604,2
0.0,0.0,1.0,0.0,0.0,133.892182,0.785,1.0,5780.0,4.438,1.0,17.93,4.013538090014844e-06,0.0007919595949289331,0.3166591227171578,0.019798989873223333,1818.6786412118001,0.0,0.0,224.1628872048181,0.14589036979869507,0.27444853798116686,1.8966606281977507,0.8871914240488802,12.003840175577338,4.017283516085639,6.92951677076365,5.554353961164272,5.138148614395216,964.4628042239503,54.54994545005455,2
0.0,0.0,1.0,0.0,0.0,146.256704,1.074,1.0,4848.0,4.55,0.764,16.636,1.3092789160450113e-05,0.000848528137423857,0.3952480233979672,0.01951614716074871,296.98484809834997,4.760094536876342,8.396308712761817,244.65894629054543,0.07632168761236874,0.09280086206496144,2.9484629954682706,1.4205991648118808,11.08645630814811,3.6928714753834737,6.280395838960195,3.0027078872904163,5.944372939574132,171.51865430499564,51.25647741298767,2
0.0,0.0,1.0,0.0,0.0,136.35537,0.267,1.0,6318.0,4.079,1.685,14.35,3.6599846994215704e-05,0.006335676759431465,0.2765375200583096,0.10889444430272832,113.13708498984761,5.791208854807431,801.698983908549,300.6293398855142,0.31007740968990305,0.7127636354360399,2.0111269414542026,2.1036950334805407,8.77550309420953,2.6864860231863696,7.199678345691172,6.63159326181694,4.5591262474866845,68.49417916937377,8.118689543804425,2
0.0,1.0,0.0,0.0,0.0,131.87473,0.293,1.0,5666.0,4.601,0.752,17.022,1.5216937931134501e-06,0.0016687720036002523,0.1647573974060042,0.05642712113868649,1357.6450198781713,6.209484680712241,1066.6881164145404,271.22868579853423,0.1397175722663402,0.1706985647274165,0.7085776964438332,1.3802511375726056,11.768814967177327,3.3446270301737613,7.368339686311381,7.308308342729281,5.190175207928333,723.5854301199696,36.36963248719084,2
0.0,0.0,1.0,0.0,0.0,131.95669,0.634,1.0,5780.0,4.438,1.0,16.377,8.909545442950498e-08,0.00015697770542341354,0.012041594578792296,0.005755849198858497,330.92597359530424,0.0,0.0,224.1628872048181,0.14589036979869507,0.27444853798116686,0.46871100792064124,1.497685903519371,12.558070167365873,4.166044876387292,7.6787889981991535,8.550819438532429,7.307403501768737,190.82064001152744,63.45993654006347,2
0.0,0.0,1.0,1.0,0.0,134.86398,0.985,1.0,5858.0,4.553,0.849,15.48,4.7616570645102114e-05,0.007792316728675754,5.945103026861688,0.26587214972614187,98.57068529740472,2.488714527622644,205.6276160927807,271.9503631179778,0.19534584715319647,0.2646828290615015,1.8510541466682378,2.2371928742269938,8.046709446933624,2.1938856760707046,6.890609120147166,5.39689492990903,3.9454577815143836,61.587769988406905,9.38750366607342,2
0.0,0.0,1.0,1.0,1.0,131.9989,1.184,1.0,4911.0,4.564,0.724,14.449,2.9047946571143373e-06,0.0018243354954612925,1.5896090714386353,0.08810550493584382,20.22325394193526,2.258871399615303,212.78631017995494,196.1555505204989,0.07666159403508382,0.09276313923105449,0.9323184384080708,1.5533119066539725,6.930494765951626,2.924773184613497,7.099201743553092,6.23044207672472,4.4796069630127455,11.720183351832759,24.350795095586882,2
0.995,0.0,0.0,0.0,0.0,175.2689,0.668,1.0,4975.0,4.579,0.734,12.86,0.00011556953231712932,0.001951614716074871,0.5035722391077571,0.08527707781109763,33.79970414071697,0.19104973174542803,1.4610270360263702,141.4213562373095,0.04904079934095691,0.055154328932550706,3.87428858112018,1.419414774453107,7.016430295607793,1.275362800412609,5.971261839790462,1.8718021769015913,4.0163830207523885,20.436696872721157,3.514981587218546,1
1.0,0.0,0.0,0.0,0.0,133.63645,0.13,3.0,5509.0,4.308,1.116,14.523,1.6178603153548208e-05,0.005275016587651644,0.3453983207834109,0.15697770542341355,14.990663761154808,0.3330165161069342,440.2523094771906,110.45361017187261,0.18748866632412745,0.2513105648396024,1.2541199958884828,1.2166915767337108,5.2045559867335625,0.9082585601768908,7.222566018822171,6.720931602840739,2.990719731730447,9.582010075025922,1.326163686233256,0
0.618,0.0,0.0,0.0,0.0,184.14711,0.001,1.0,5786.0,4.106,1.471,12.07,0.000494833325474346,0.006745798692519663,0.376,0.19516147160748712,7.353910524340095,0.6021627686929839,15.199674338616601,155.05160431288675,0.21341274563624357,0.3966484589658707,4.1003729317013144,2.7061817900421823,5.457881936219375,1.172482137234565,6.340359303727752,3.231989464013584,3.960813169597578,4.535922242020927,1.5159744962783845,0
0.97,0.0,0.0,0.0,0.0,133.92838,0.002,1.0,6121.0,4.163,1.536,14.948,0.0036020019433642726,0.01115814500712372,0.4190047732425014,0.37618080759124334,44.123463146040564,1.2303657992645927,2.5662813563598204,115.96551211459379,0.19897738564972653,0.39739401102683974,5.517015214350482,2.9633640285212612,6.864430154243763,1.747459210331475,5.908082938168931,1.6620303625532709,3.572345637857985,27.64739804487289,3.085935490927415,0
0.0,0.0,0.0,1.0,1.0,133.06147,1.22,1.0,5310.0,4.565,0.791,15.339,1.0328001646010714e-05,0.004483056992722711,1.3145664684602296,0.19091883092036785,23.05168106668145,4.326777091554406,300.6547687963722,261.6295090390226,0.11423659658795862,0.15749603169603987,1.1628622247315137,1.9615022438151495,6.657240530871795,3.1232455938529506,7.07326971745971,6.127589448678843,4.046553898385752,13.832739967388967,27.45887805451573,2
1.0,0.0,0.0,0.0,0.0,131.95636,0.028,1.0,6040.0,4.469,0.999,14.496,7.747061894679815e-06,0.003436538956566621,0.4049691346263318,0.10380327547818519,11.313708498984761,0.4332435804486894,1330.5644835933356,257.2353008434107,0.22264770378335366,0.3352014319778482,1.0264393554261153,1.1287211014384264,5.126935749792416,0.8285518175661483,7.346010209913293,7.21359156201396,3.2308043957334744,6.893003831563628,1.29128999870871,1
0.001,0.0,0.0,1.0,0.0,132.58122,0.317,1.0,6014.0,4.486,0.993,15.327,8.324061028128038e-05,0.009729789309126893,0.3445489805528381,0.2573868683519033,23.33452377915607,0.5154609587543949,167.70340485511915,269.0018587296378,0.20615528128088306,0.30136522692573536,2.1716117332404634,1.8360952830481068,5.66261319761813,0.9895411936137477,6.844815479208263,5.218082973837431,2.990719731730447,15.179893376725218,1.701911679847251,2
0.602,0.0,0.0,0.0,0.0,131.5639,0.643,1.0,3799.0,4.738,0.51,15.846,7.058339889804118e-05,0.026162950903902256,0.5357088761631639,0.7806458864299485,14.42497833620557,0.03605551275463989,20.5180042889166,96.16652224137046,0.04167733196834941,0.04220189569201839,1.0968419024588463,1.8400733295066056,4.33204826486764,0.3784364357202451,6.63200177739563,4.37197629882038,2.2925347571405443,8.438201299078505,0.9019590157666357,0
0.994,0.0,0.0,0.0,0.0,134.56738,0.877,2.0,6259.0,4.385,1.167,11.69,7.829086281297453e-05,0.006576093065034891,0.619861274802677,0.1668772003600252,6.363961030678928,0.2469817807045694,99.36471506525845,168.21712160181556,0.13243866504914642,0.22840534144367114,2.4435820654489717,1.5845302767279155,4.45898767581001,0.8109302162163288,6.8501261661455,5.236761060848931,3.1179499062782403,3.953703520661874,1.0711216185761623,0
0.0,0.0,1.0,0.0,0.0,138.811996,0.692,1.0,5780.0,4.438,1.0,17.953,1.2682667227361916e-05,0.001217637877203235,0.03889730067755345,0.02333452377915607,1052.1748904055828,0.0,0.0,224.1628872048181,0.14589036979869507,0.27444853798116686,2.5131982621857887,1.9421602698955802,12.461648536423015,4.1513548169388805,6.698268054115413,4.6339519874135435,6.082675427161366,590.6678851997533,62.51993748006253,2
1.0,0.0,0.0,0.0,0.0,336.330158,0.016,1.0,6471.0,4.287,1.357,12.04,0.00020180827535064066,0.0006038691911333116,0.14676852523616907,0.03549676041556469,13.576450198781712,1.8853381659532593,2.742353004264768,182.58422713914803,0.1328834075421006,0.2785821243367923,5.372088342889334,2.8503480557668452,8.417240250657226,2.3194422100604686,5.942799375126701,1.780024213009634,6.334699578680012,8.03731341855488,6.757548446906083,1
0.027,0.0,1.0,0.0,0.0,132.0647202,0.481,1.0,6344.0,4.481,0.962,12.29,1.0323759005323594e-07,0.00010535891039679558,0.005,0.008838834764831846,203.64675298172568,12.355019222971691,3903.946623725791,247.1113109511582,0.22264770378335366,0.3193900436770063,0.6295822312141877,1.5281627789691186,11.837693762637388,3.643882088183201,7.622174594817622,8.317766166719343,7.19975302550152,103.40781697675224,38.71097847091635,2
0.0,0.0,1.0,0.0,0.0,273.692419,1.056,1.0,5914.0,4.421,0.987,14.461,9.707161892128924e-05,0.0003295117600329311,0.33354609876297464,0.021637467504308353,84.99423509862301,9.364155060655499,2.0733788848157975,239.3407612589214,0.21341274563624357,0.30870698080866266,5.34648398988009,1.7175207192925226,9.96683786803689,3.432372999130605,5.75890177387728,1.205970806988609,6.027796476355372,51.491058357923976,30.344447472697595,2
1.0,0.0,0.0,0.0,0.0,131.71082,0.366,2.0,5914.0,4.421,0.987,14.461,3.7561512216629404e-05,0.004115361466505706,0.3728230143110803,0.13463313113791867,13.435028842544403,0.48764741360946434,183.25749780022642,239.3407612589214,0.21341274563624357,0.30870698080866266,2.1113425744846785,1.9656287392070257,5.5154428455366835,0.9439058989071284,6.875232087276577,5.336960990140241,3.716008121502189,6.17206967151946,1.5906772130929958,1
0.0,1.0,0.0,0.0,0.0,133.311523,1.105,1.0,9191.0,3.973,2.619,14.726,1.772009593653488e-05,0.0011780398974567882,0.1355912976558599,0.055154328932550706,575.5849198858497,65.2924451985067,29893.66570848246,516.4261805911857,0.2928361316504505,1.2713304055201387,1.0941483199689017,1.750677024126825,11.053378968824774,4.908971640319756,8.081784206935001,10.16329508982193,5.267858159063328,327.23315892625305,51.355459581726,2
0.0,0.0,1.0,0.0,0.0,144.00206,0.985,1.0,5496.0,4.405,0.927,16.9,4.4689148570989806e-05,0.003648670990922585,57.99000007759959,0.06972072862499358,362.03867196751236,7.973819661868457,58.76099556678733,269.675731203236,0.24942533953069004,0.2776274482107272,2.677047111719934,1.781810138374387,10.27055827265698,3.3196257279683437,6.590301048196686,4.20484186198508,4.931592086755803,209.8037775450307,28.748620551649886,2
0.0,0.0,1.0,1.0,1.0,135.010802,1.253,1.0,5402.0,4.581,0.815,15.992,5.011972865050248e-06,0.0006010407640085653,30.46011308252154,0.027011479041326114,99.27779207859128,7.27044015173772,63.80880895299645,261.87401551127596,0.13193938001976513,0.17201162751395616,2.1458498331989797,1.2138736290031984,9.232493176617316,3.5681232529781366,6.678342114654332,4.553455750301413,5.181783550292085,57.75706182058157,42.26988678541499,2
0.0,0.0,1.0,1.0,0.0,132.072938,1.272,1.0,5861.0,4.546,0.865,15.64,3.87494516090228e-07,0.00046244783489600205,1.844309084725226,0.020647518010647188,58.26559876977152,11.855382743716039,3009.9564755657184,277.5463925184401,0.21618973148602597,0.28871612355391585,0.5740513153948936,1.056539512246202,8.823559619072146,3.5981338408071912,7.5411524551363085,7.998022847114683,5.328361487896413,33.112627824901864,41.07509702300922,2
0.0,1.0,0.0,0.0,0.0,282.4555,0.018,1.0,4852.0,2.896,7.797,13.444,0.013112588150323339,0.02276883835420683,0.43133513652379396,0.7467047609329942,74.95331880577403,4.263543127493845,12.956299626050644,155.08062419270823,0.042426406871192854,1.7518884096882426,5.734166948881782,2.5617905274532773,6.458495010874302,2.9947317732204075,6.3578422665081,3.2976870052924907,2.6946271807700692,46.16666332125628,2.4342692786623985,2
0.0,1.0,0.0,1.0,0.0,133.90269,0.953,1.0,4969.0,4.713,0.543,15.889,1.8936319600175744e-05,0.004949747468305833,0.0036055512754639895,0.22344574285494903,26.728636328851493,0.18439088914585774,40.68646949539859,238.00840321299583,0.051,0.04036087214122113,1.4967725792204394,2.485739636091892,7.184098306763924,1.2584609896100056,6.7357800142423265,4.780383203544751,4.68213122712422,12.311214838212946,4.640875431168634,2
0.0,0.0,1.0,0.0,0.0,137.3429,1.286,1.0,6540.0,4.321,1.183,14.114,0.00023094107473552644,0.0253144227664784,47.362832727783506,0.07778174593052023,56.568542494923804,14.196580574208706,368.28418646474626,311.4369920224635,0.221472345903501,0.3861204475290062,2.1331415968686844,1.354648883284345,7.711996507047669,3.7954891891721947,7.036148493750536,5.977847251148797,4.210645017918261,33.644577806557564,36.770890303558495,2
0.0,0.0,1.0,1.0,0.0,135.85023,1.247,1.0,5452.0,4.572,0.815,15.757,1.0745194646910777e-05,0.002008183258569795,10.360766187883982,0.09503515139147198,29.13279938488576,5.5319526389874305,128.36648316441483,231.93102422918759,0.14018559127100047,0.17739503938949366,1.7260307688191492,1.5422719425742433,7.083387847625295,3.2744997286161976,6.854354502255021,5.2552010754744085,4.241326752570746,17.386861060045824,31.20241570255742,2
0.0,0.0,1.0,1.0,1.0,131.625946,1.205,1.0,5699.0,4.553,0.853,14.382,8.03273303427918e-07,0.0010196479784710015,0.30579241324794176,0.06660945878777277,12.586500705120546,6.381488854491559,2639.792051829083,214.96046148071045,0.18988944151795276,0.24570917768776973,0.5174603303435694,1.549369385967981,6.778671125570599,3.1419947805322432,7.553286605600419,8.051025395944603,4.802380355275797,7.267384045799801,25.967144235469828,2
0.0,0.0,1.0,1.0,1.0,134.279738,1.213,1.0,5982.0,4.493,0.96,15.362,3.1749094475275986e-06,0.0009857068529740473,0.08987213138676528,0.04440630585851518,83.43860018001261,14.726727402922892,662.3801381382144,282.5261049885479,0.22264770378335366,0.31622776601683794,1.3469657852696377,2.559758987689929,10.102051484875947,3.822098297900159,7.166265974133638,6.498914479634056,6.193588731198116,49.922226668190284,46.56245149744636,2
0.358,1.0,0.0,0.0,0.0,212.2454,0.034,1.0,5109.0,3.757,2.02,13.385,0.006833479933386796,0.029557063453597685,0.42635783093547136,0.9192388155425119,39.45655839020935,2.63751777245197,16.126775871202526,192.33304448274092,0.9559565889725328,1.8398918446473966,5.172521151579557,1.8468787684491346,5.375278407684165,1.3609765531356006,6.042632833682381,2.1234584270966104,2.312535423847214,23.62637103006912,1.4356428536421515,2
1.0,0.0,0.0,0.0,0.0,131.621083,1.011,1.0,6263.0,4.46,1.009,14.972,3.676955262170047e-07,0.0005303300858899106,0.1949410167204429,0.036910973977937786,12.869343417595164,1.8908199279677587,6680.354535531778,281.40007107319644,0.21791970998512272,0.32524606069866546,0.45925570922787695,0.7192047148792349,6.377576926700331,1.927164106234258,7.761319180947987,8.875371005479716,4.477336814478207,6.752873485599156,5.817635463195776,0
0.994,0.0,0.0,0.0,0.0,132.28138,0.269,3.0,5096.0,2.435,8.769,15.357,2.3150676016047567e-06,0.004341635636485402,0.33049205739321486,0.10931870837144024,10.040916292848975,3.9939579366838607,388966.6232357141,89.69392398596462,0.18476471524617463,3.498427789736412,0.4028416605435994,0.9387564765898184,4.86599480426999,2.3978952727983707,8.746080217357513,12.821233095113964,3.139832617527748,5.828054034929681,1.1403807571694884,0
0.0,1.0,0.0,1.0,1.0,141.50486,0.935,1.0,4624.0,4.619,0.684,15.889,0.0001358917812084307,0.010168195513462553,0.021095023109728987,0.0,22.91025971044414,0.37483329627982626,8.24457397322627,186.93849255838134,0.04949747468305833,0.07353910524340095,2.5972065359733394,3.3739940364855863,7.328962494038909,1.4996230464268938,6.313548046277095,3.126760535960395,4.73707525686803,13.46419086238558,5.087711860070379,2
0.0,0.0,1.0,1.0,1.0,132.08535,1.238,1.0,5401.0,4.593,0.777,15.875,6.184355908257546e-06,0.002559726547895302,1.493126920258288,0.12162236636408616,22.344574285494904,4.422951503238533,277.63612733216115,224.8599564173221,0.11795338062132854,0.14758048651498612,1.159735814403442,1.8260642729200451,6.935467717548673,3.188416617383492,7.078341579557671,6.147014247848948,4.373238128640803,13.117496639623287,29.922741412173213,2
1.0,0.0,0.0,0.0,0.0,132.14193,0.02,1.0,5057.0,4.573,0.704,15.362,1.709784196909072e-05,0.002573868683519033,0.4354595273960601,0.0892368757857423,44.83056992722711,0.2758622844826744,48.394380872163254,203.21663317750347,0.08653323061113574,0.10182337649086284,1.8467298709291178,0.9713469376222335,6.62870253322841,1.0647107369924282,6.706862336602747,4.665794807804526,3.3978584803966405,26.141867607547834,2.698859802755962,1
0.992,0.0,0.0,0.0,0.0,151.06904,0.913,2.0,5808.0,4.185,1.374,14.128,0.0001516036938863958,0.005600285706997456,0.6281791145843676,0.17960512242138307,19.3747258045114,0.587962583843564,42.85004667442033,157.20687007888682,0.2064945519862449,0.3306916993212863,3.18725352888709,1.3201545586153456,5.353752073436137,1.2296405510745139,6.616065185132817,4.305145590337924,2.884800712846709,12.449703405342994,1.76127964972369,1
0.015,0.0,1.0,0.0,0.0,134.28062,0.011,1.0,5984.0,4.408,1.033,17.279,4.751757569573599e-06,0.0015839191898578662,0.17833956375409243,0.0282842712474619,476.589970519733,8.416561055443013,652.7473759426383,282.5261049885479,0.2147673159491453,0.36000694437746616,1.4705376171244664,1.3547520931100119,10.906817994331865,3.224857896545748,7.1569563646156364,6.460373827772681,5.264760583019194,283.5031170296096,23.37848656487264,2
0.0,0.0,1.0,0.0,0.0,138.423529,0.592,1.0,5753.0,4.423,0.894,16.474,8.085058936086984e-06,0.0011525840533340725,0.01,0.026870057685088804,264.45793616376875,7.033612158770201,128.06588929141122,271.5290039756342,0.24161539686038222,0.26181863951980194,2.2079502535160986,1.8981594444605439,11.0916510456553,3.219275744889528,6.79346613258001,5.013830184992774,6.006106823844852,162.0647069348859,26.856793225063505,2
0.0,0.0,1.0,0.0,0.0,132.58903,0.933,1.0,6381.0,4.155,1.423,15.812,3.6373572824236007e-06,0.001739482681718907,0.04527692569068708,0.05161879502661797,613.7686860699232,30.24295785798737,2742.4081305487703,301.43821920917725,0.2956552045880471,0.5572001435749995,1.1375468269028959,2.144573636617618,11.73327311138242,4.359653205696989,7.524021415206125,7.9290364580472295,5.853064177371955,358.9116027673147,54.27262524762808,2
1.0,0.0,0.0,0.0,0.0,136.02877,0.65,1.0,6452.0,4.241,1.305,14.014,3.2187500679611644e-05,0.005006316010800756,0.04606517122512409,0.04101219330881976,39.173715677734734,4.628973968386515,720.3088571578168,308.6438076488819,0.25272316870441464,0.4745460989197994,1.8311217861371025,1.4737556368898852,9.051602520479182,2.620311286794203,7.186144304522325,6.576260633573703,5.957649198613251,22.118745081361826,9.762444626479216,0
0.985,0.0,0.0,0.0,0.0,202.88,0.015,3.0,5642.0,4.542,0.846,15.99,0.0038834304422765194,0.01697056274847714,0.4512493767308715,0.6024549775709385,96.30794359760777,0.7273238618387272,2.112486686348579,239.00209204105306,0.18141664752717707,0.24570917768776973,4.966648574891143,2.277267285009756,6.809480709713797,1.2584609896100056,5.765191102784844,1.2296405510745139,2.6878474937846906,66.0875864169645,2.9787198833098305,1
0.999,0.0,0.0,0.0,0.0,334.14037,0.647,1.0,5758.0,4.168,1.385,14.822,0.0008956214490508812,0.0027011479041326118,0.07975587752636165,0.2616295090390226,50.204581464244875,2.7285527299284507,1.917837323653912,116.10340218959993,0.2067075228432676,0.36594125211569134,5.488106997726279,2.8716418883229404,8.52196180349134,2.425687290128029,5.8377304471659395,1.4398351280479207,5.1422481808981475,29.529100355502056,7.444037946542999,1
0.0,0.0,1.0,0.0,0.0,132.100098,0.453,1.0,4324.0,4.639,0.616,17.375,2.559726547895302e-07,0.0003295117600329311,0.02842534080710379,0.007127636354360399,1038.0327547818517,5.592897281373939,232.98837267125586,225.8162970203878,0.06092618484691127,0.078873316146844,0.6358274255875691,1.1786919187369291,12.930502869129107,3.7999735016195233,7.10002716662926,6.230757000161563,6.539874931201244,597.0920130250405,70.9414432768778,2
0.0,0.0,1.0,0.0,0.0,132.053694,3.068,1.0,4561.0,4.788,0.469,16.44,2.1637467504308355e-07,0.00021920310216782973,1.5234608626413741,0.015697770542341356,927.7240969167503,15.408001168224255,178.25588461534727,242.20033030530738,0.05556977595779922,0.05,0.6237751380896185,1.0667087396551014,12.582009384267042,4.980176086611547,7.0587581525186645,6.076839168677296,6.432618497624653,469.1849219246377,308.10168848254057,2
0.0,0.0,1.0,1.0,0.0,132.259806,1.164,1.0,4273.0,4.652,0.595,15.935,1.8073649327128156e-06,0.0010861160159025371,0.0564003546088143,0.08287291475506336,193.74725804511402,3.814000524383813,105.55861310191604,221.5784285529618,0.06488451279003334,0.08140024569987489,0.927227157366254,2.1875782002844137,10.420702719623787,3.3621099929541085,6.8966943316227125,5.417477231717294,5.702448251643064,112.34427289904798,46.806644022447024,2
0.0,1.0,0.0,0.0,0.0,132.022402,0.506,3.0,4509.0,4.612,0.663,17.453,1.0889444430272832e-07,0.00016122034611053284,0.02765863337187866,0.005769991334482229,780.6458864299485,5.0856661313932126,454.1780531905962,222.03152929257593,0.0590592922409336,0.07528612089887485,0.4793125601389896,1.0751832940428416,12.788430713337204,3.824065726669004,7.2868764117507,6.980857030780196,6.6939430550968115,443.95536212776767,67.55645919086093,2
0.0,1.0,0.0,1.0,1.0,189.0939,0.912,1.0,5570.0,4.573,0.803,15.397,0.00492570583774549,0.024890158697766472,0.017888543819998316,1.0677312395916867,83.01433611130068,1.3155227098001767,1.48,257.3868683519033,0.16492422502470644,0.21187260323128143,5.089161449308293,3.270405091412132,7.863035928147488,1.7884205679625405,5.69035945432406,1.0296194171811581,4.019980146933238,47.50274136192429,6.20173573880979,2
0.0,0.0,1.0,0.0,0.0,132.49312,0.736,1.0,5780.0,4.438,1.0,19.294,5.108139387291619e-06,0.001951614716074871,26.85003130351993,0.0490732106143464,1725.340546095176,0.0,0.0,224.1628872048181,0.14589036979869507,0.27444853798116686,1.3798143959209324,1.0087969843457458,11.410704460330631,3.576270509731282,7.144407180321139,6.408512316459213,4.4953553199808844,1018.9841871446481,34.739965260034744,2
0.0,0.0,1.0,1.0,1.0,145.4595,1.247,1.0,4993.0,2.399,19.695,13.724,3.365828278447966e-05,0.001739482681718907,69.90703495357243,0.09743931444750625,119.78388873300115,283.63674938202206,4562.8538508700885,264.1968962724581,0.04632493928760188,8.337028067602986,2.823835208250587,1.0351753827518395,7.870433290409414,6.508828747713555,7.720017940432244,8.713757832198198,3.6686767467964168,68.52617621659223,34.020815738978634,2
0.334,0.0,0.0,0.0,0.0,131.85782,0.9407,1.0,5741.0,4.556,0.833,14.523,9.858482743302846e-05,0.012473363620130698,0.659909819596587,0.30688434303496165,22.485995641732213,0.5295280917949491,205.10021867370108,215.6965461012299,0.28281619472724684,0.3467333269243094,1.9644153566350326,1.3454723665996355,4.991112627607392,0.8153648132841945,6.821107472256465,5.122653597418148,2.388762789235098,14.757574266911691,1.5126032261665954,0
1.0,0.0,0.0,0.0,0.0,135.801,0.898,1.0,5678.0,4.215,1.303,14.026,0.0005045913990547203,0.044830569927227115,0.6411528678872145,0.15839191898578667,43.982041789803255,2.0435508312738393,200.4925654481981,254.13579047430528,0.2956552045880471,0.4822468247692255,2.3231289553115797,1.4736181892915656,7.126167655920446,1.8718021769015913,6.880384082186005,5.35696356198077,3.7932394694381792,28.64285648288349,4.221025156542474,0
1.0,0.0,0.0,0.0,0.0,132.3011,0.725,2.0,5678.0,4.215,1.303,14.026,0.00023376950186027262,0.07410479066835018,0.5388821763614009,0.14849242404917498,29.13279938488576,0.9404786015641186,1089.8981890525372,254.13579047430528,0.2956552045880471,0.4822468247692255,1.278262447119405,1.1275236321625297,5.804833718725929,1.2669476034873244,7.3031700512368,7.046159778709635,2.9601050959108397,18.081966225029166,1.9570207543969653,1
